***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: NEWAVE     - Versao FPHA_NEWAVE                             *
*                                                                     *
***********************************************************************


____________________________________________________________________
                                   
____________________________________________________________________


---------------------------------------------------------------------------------
Relatorio de dados para a modelagem da funcao de producao das usinas hidroeletricas
---------------------------------------------------------------------------------
----;----;-------------;----;----;----;----;-----;--------;--------;-----;--------;--------;--------;--------;
USIH;IPER;    Nome     ;      Opcoes    ;;;;     Discretiz. Q    ;;;    Discretiz. V     ;;;    Janela GH   ;;
  - ;    ;     -       ;Tipo;Conv;Alfa;Rems; Npt ;   Qmin ;  Qmax  ; Npt ;  Vmin  ;  Vmax  ;  GHmin ; GHmax  ;
  - ;    ;             ;    ;    ;    ;    ;     ; (m3/s) ; (m3/s) ;     ; (hm3)  ; (hm3)  ;  (MW)  ;  (MW)  ;
----;----;-------------;----;----;----;----;-----;--------;--------;-----;--------;--------;--------;--------;
  95;   5; QUEBRA QUEIX;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   116.7;    5;   124.0;   137.0;     0.0;   120.0;
  95;   6; QUEBRA QUEIX;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   116.7;    5;   124.0;   137.0;     0.0;   120.0;
  95;   7; QUEBRA QUEIX;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   116.7;    5;   124.0;   137.0;     0.0;   120.0;
  95;   8; QUEBRA QUEIX;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   116.7;    5;   124.0;   137.0;     0.0;   120.0;
  95;   9; QUEBRA QUEIX;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   116.7;    5;   124.0;   137.0;     0.0;   120.0;
  95;  10; QUEBRA QUEIX;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   116.7;    5;   124.0;   137.0;     0.0;   120.0;
  95;  11; QUEBRA QUEIX;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   116.7;    5;   124.0;   137.0;     0.0;   120.0;
  95;  12; QUEBRA QUEIX;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   116.7;    5;   124.0;   137.0;     0.0;   120.0;
  95;  13; QUEBRA QUEIX;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   116.7;    5;   124.0;   137.0;     0.0;   120.0;
 101;   1; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;   2; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;   3; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;   4; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;   5; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;   6; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;   7; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;   8; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;   9; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;  10; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;  11; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;  12; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 101;  13; SAO JOSE    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   271.6;    1;   178.8;   178.8;     0.0;    51.0;
 102;   1; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;   2; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;   3; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;   4; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;   5; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;   6; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;   7; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;   8; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;   9; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;  10; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;  11; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;  12; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 102;  13; PASSO S JOAO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   302.6;    1;    96.0;    96.0;     0.0;    77.0;
 103;   1; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;   2; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;   3; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;   4; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;   5; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;   6; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;   7; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;   8; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;   9; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;  10; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;  11; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;  12; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
 103;  13; FOZ CHAPECO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1897.5;    1;  1466.2;  1466.2;     0.0;   855.0;
  97;   1; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;   2; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;   3; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;   4; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;   5; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;   6; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;   7; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;   8; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;   9; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;  10; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;  11; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;  12; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  97;  13; CASTRO ALVES;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   157.1;    1;    92.5;    92.5;     0.0;   130.0;
  98;   1; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;   2; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;   3; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;   4; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;   5; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;   6; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;   7; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;   8; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;   9; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;  10; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;  11; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;  12; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  98;  13; MONTE CLARO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   367.1;    1;    11.3;    11.3;     0.0;   130.0;
  99;   1; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;   2; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;   3; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;   4; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;   5; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;   6; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;   7; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;   8; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;   9; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;  10; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;  11; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;  12; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
  99;  13; 14 DE JULHO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   331.6;    1;    55.4;    55.4;     0.0;   100.0;
 111;   1; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;   2; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;   3; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;   4; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;   5; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;   6; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;   7; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;   8; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;   9; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;  10; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;  11; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;  12; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 111;  13; PASSO REAL  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   462.4;    5;   289.0;  2995.1;     0.0;   158.0;
 112;   1; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;   2; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;   3; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;   4; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;   5; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;   6; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;   7; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;   8; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;   9; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;  10; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;  11; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;  12; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 112;  13; JACUI       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   226.4;    1;    19.6;    19.6;     0.0;   180.0;
 113;   1; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;   2; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;   3; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;   4; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;   5; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;   6; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;   7; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;   8; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;   9; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;  10; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;  11; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;  12; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 113;  13; ITAUBA      ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   612.4;    1;   594.9;   594.9;     0.0;   500.0;
 114;   1; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;   2; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;   3; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;   4; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;   5; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;   6; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;   7; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;   8; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;   9; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;  10; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;  11; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;  12; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 114;  13; D. FRANCISCA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   369.0;    1;   320.4;   320.4;     0.0;   125.0;
 115;   1; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;   2; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;   3; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;   4; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;   5; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;   6; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;   7; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;   8; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;   9; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;  10; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;  11; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;  12; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 115;  13; G.P. SOUZA  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;    40.1;    5;    23.0;   153.3;     0.0;   260.0;
 215;   1; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;   2; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;   3; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;   4; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;   5; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;   6; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;   7; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;   8; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;   9; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;  10; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;  11; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;  12; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
 215;  13; SALTO PILAO ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   108.8;    1;     0.3;     0.3;     0.0;   191.9;
  76;   1; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;   2; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;   3; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;   4; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;   5; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;   6; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;   7; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;   8; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;   9; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;  10; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;  11; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;  12; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  76;  13; SEGREDO     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1233.8;    5;  2562.0;  2944.2;     0.0;  1260.0;
  77;   1; SLT.SANTIAGO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1449.8;    5;  2662.0;  6438.1;     0.0;  1420.0;
  77;   2; SLT.SANTIAGO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1449.8;    5;  2662.0;  6438.1;     0.0;  1420.0;
  77;   3; SLT.SANTIAGO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1449.8;    5;  2662.0;  6438.1;     0.0;  1420.0;
  77;   4; SLT.SANTIAGO;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1449.8;    5;  2662.0;  6438.1;     0.0;  1420.0;
